2005-12-26,-0.016056307
2005-12-18,0.001057419
2005-12-11,0.006312641
2005-12-04,-0.004513518
2005-11-27,-0.002499542
2005-11-20,0.016006136
2005-11-13,0.010974188
2005-11-06,0.011949412
2005-10-30,0.018132342
2005-10-23,0.015954754
2005-10-16,-0.005882485
2005-10-09,-0.007801721
2005-10-02,-0.026782036
2005-09-25,0.011124933
2005-09-18,-0.018272729
2005-09-11,-0.002875557
2005-09-05,0.019260734
2005-08-28,0.010721139
2005-08-21,-0.011978245
2005-08-14,-0.008680218
2005-08-07,0.00323704
2005-07-31,-0.006287583
2005-07-24,0.000405291
2005-07-17,0.004690867
2005-07-10,0.013252405
2005-07-04,0.014584278
2005-06-26,0.002408583
2005-06-19,-0.020863476
2005-06-12,0.015733093
2005-06-05,0.001747433
2005-05-30,-0.002302348
2005-05-22,0.007988026
2005-05-15,0.030527255
2005-05-08,-0.014769221
2005-05-01,0.012534037
2005-04-24,0.004105459
2005-04-17,0.008314225
2005-04-10,-0.032661664
2005-04-03,0.007059225
2005-03-27,0.001280497
2005-03-20,-0.015323818
2005-03-13,-0.008691031
2005-03-06,-0.018034268
2005-02-27,0.00887425
2005-02-21,0.00813924
2005-02-13,-0.003078141
2005-02-06,0.001886919
2005-01-30,0.027036986
2005-01-23,0.002988338
2005-01-17,-0.014056347
2005-01-09,-0.001407802
2005-01-02,-0.021230859
