2009-12-27,-0.010102269
2009-12-20,0.021778379
2009-12-13,-0.003561124
2009-12-06,0.000388844
2009-11-29,0.013275422
2009-11-22,0.000100776
2009-11-15,-0.001920451
2009-11-08,0.022612859
2009-11-01,0.031953705
2009-10-25,-0.04020937
2009-10-18,-0.007428727
2009-10-11,0.01510986
2009-10-04,0.045142001
2009-09-27,-0.01835543
2009-09-20,-0.022390754
2009-09-13,0.024522234
2009-09-07,0.025905112
2009-08-30,-0.012177728
2009-08-23,0.002728747
2009-08-16,0.021950201
2009-08-09,-0.006323681
2009-08-02,0.023291611
2009-07-26,0.008394063
2009-07-19,0.041344993
2009-07-12,0.069671152
2009-07-05,-0.01928781
2009-06-28,-0.024464077
2009-06-21,-0.00252918
2009-06-14,-0.026400103
2009-06-07,0.006510009
2009-05-31,0.022793058
2009-05-25,0.036234515
2009-05-17,0.00466654
2009-05-10,-0.049879982
2009-05-03,0.058927385
2009-04-26,0.013033536
2009-04-19,-0.00387534
2009-04-12,0.01522366
2009-04-05,0.016688425
2009-03-29,0.032551411
2009-03-22,0.061675417
2009-03-15,0.015848246
2009-03-08,0.107070711
2009-03-01,-0.070345155
2009-02-22,-0.045399599
2009-02-16,-0.068683224
2009-02-08,-0.048077308
2009-02-01,0.051726608
2009-01-25,-0.00729612
2009-01-19,-0.021373433
2009-01-11,-0.045184458
2009-01-04,-0.044483808
