2003-12-28,0.011488347
2003-12-21,0.006641174
2003-12-14,0.013517808
2003-12-07,0.011907692
2003-11-30,0.00311855
2003-11-23,0.022138862
2003-11-16,-0.014347548
2003-11-09,-0.002715494
2003-11-02,0.002379344
2003-10-26,0.021187399
2003-10-19,-0.01001608
2003-10-12,0.001213694
2003-10-05,0.007972116
2003-09-28,0.033104279
2003-09-21,-0.038068196
2003-09-14,0.017346872
2003-09-07,-0.00270221
2003-09-01,0.013273683
2003-08-24,0.01505449
2003-08-17,0.002412524
2003-08-10,0.013379797
2003-08-03,-0.002611842
2003-07-27,-0.018554461
2003-07-20,0.005396031
2003-07-13,-0.00482899
2003-07-06,0.012620476
2003-06-29,0.009710968
2003-06-22,-0.01955431
2003-06-15,0.007161588
2003-06-08,0.000860508
2003-06-01,0.025083264
2003-05-26,0.032543298
2003-05-18,-0.011733577
2003-05-11,0.011666915
2003-05-04,0.00358029
2003-04-27,0.034790466
2003-04-20,0.00585284
2003-04-13,0.029114395
2003-04-06,-0.012004311
2003-03-30,0.017776463
2003-03-23,-0.036046371
2003-03-16,0.07502965
2003-03-09,0.005284181
2003-03-02,-0.014575294
2003-02-23,-0.008276594
2003-02-17,0.015906248
2003-02-09,0.006267417
2003-02-02,-0.030396178
2003-01-26,-0.006617149
2003-01-20,-0.04477811
2003-01-12,-0.027803808
2003-01-05,0.020889487
