2008-12-28,0.067598534
2008-12-21,-0.016984296
2008-12-14,0.009264235
2008-12-07,0.004177718
2008-11-30,-0.022505114
2008-11-23,0.120257937
2008-11-16,-0.083889602
2008-11-09,-0.061977049
2008-11-02,-0.038978075
2008-10-26,0.104907761
2008-10-19,-0.067811354
2008-10-12,0.045962076
2008-10-05,-0.181954652
2008-09-28,-0.093993949
2008-09-21,-0.033312568
2008-09-14,0.002700332
2008-09-07,0.007558413
2008-09-01,-0.031586335
2008-08-24,-0.007251196
2008-08-17,-0.004621784
2008-08-10,0.001450263
2008-08-03,0.028572244
2008-07-27,0.002027453
2008-07-20,-0.002316245
2008-07-13,0.017095793
2008-07-06,-0.018536728
2008-06-29,-0.012109061
2008-06-22,-0.030009217
2008-06-15,-0.03095518
2008-06-08,-0.000477721
2008-06-01,-0.028349413
2008-05-26,0.017769763
2008-05-18,-0.034672132
2008-05-11,0.026702067
2008-05-04,-0.01812009
2008-04-27,0.011489196
2008-04-20,0.005401603
2008-04-13,0.043141287
2008-04-06,-0.027415402
2008-03-30,0.041954999
2008-03-23,-0.01074835
2008-03-16,0.03211607
2008-03-09,-0.004043684
2008-03-02,-0.028001781
2008-02-24,-0.016613564
2008-02-18,0.002311125
2008-02-10,0.014046489
2008-02-03,-0.045957492
2008-01-27,0.048707029
2008-01-21,0.004090013
2008-01-13,-0.054124908
2008-01-06,-0.007516123
